transcript_id	gene_id
YEL072W_mRNA	RMD6
YFR048W_mRNA	RMD8
YGL107C_mRNA	RMD9
YGR044C_mRNA	RME1
RME2	RME2
RME3	RME3
YPL024W_mRNA	RMI1
YEL050C_mRNA	RML2
YLR145W_mRNA	RMP1
YGL250W_mRNA	RMR1
YDR465C_mRNA	RMT2
YMR235C_mRNA	RNA1
YMR061W_mRNA	RNA14
YGL044C_mRNA	RNA15
RNA170	RNA170
YMR234W_mRNA	RNH1
YNL072W_mRNA	RNH201
YDR279W_mRNA	RNH202
YLR154C_mRNA	RNH203
YGR276C_mRNA	RNH70
YLL046C_mRNA	RNP1
YCL028W_mRNA	RNQ1
YER070W_mRNA	RNR1
YJL026W_mRNA	RNR2
YIL066C_mRNA	RNR3
YGR180C_mRNA	RNR4
YMR239C_mRNA	RNT1
YPL123C_mRNA	RNY1
YOR018W_mRNA	ROD1
YGL144C_mRNA	ROG1
YFR022W_mRNA	ROG3
YGL171W_mRNA	ROK1
YGR070W_mRNA	ROM1
YLR371W_mRNA	ROM2
YMR200W_mRNA	ROT1
YBR229C_mRNA	ROT2
YPR065W_mRNA	ROX1
YBL093C_mRNA	ROX3
YMR258C_mRNA	ROY1
YJR063W_mRNA	RPA12
YPR010C_mRNA	RPA135
YDR156W_mRNA	RPA14
YOR341W_mRNA	RPA190
YJL148W_mRNA	RPA34
YOR340C_mRNA	RPA43
YNL248C_mRNA	RPA49
YOR210W_mRNA	RPB10
YOL005C_mRNA	RPB11
YOR151C_mRNA	RPB2
YIL021W_mRNA	RPB3
YJL140W_mRNA	RPB4
YBR154C_mRNA	RPB5
YDR404C_mRNA	RPB7
YOR224C_mRNA	RPB8
YGL070C_mRNA	RPB9
YHR143W-A_mRNA	RPC10
YDR045C_mRNA	RPC11
YJL011C_mRNA	RPC17
YNL113W_mRNA	RPC19
YKL144C_mRNA	RPC25
YNL151C_mRNA	RPC31
YNR003C_mRNA	RPC34
YKR025W_mRNA	RPC37
YPR110C_mRNA	RPC40
YDL150W_mRNA	RPC53
YPR190C_mRNA	RPC82
YNL330C_mRNA	RPD3
YJL121C_mRNA	RPE1
YHR088W_mRNA	RPF1
YKR081C_mRNA	RPF2
YBR079C_mRNA	RPG1
YER169W_mRNA	RPH1
YIL119C_mRNA	RPI1
YLR075W_mRNA	RPL10
YPR102C_mRNA	RPL11A
YGR085C_mRNA	RPL11B
YEL054C_mRNA	RPL12A
YDR418W_mRNA	RPL12B
YDL082W_mRNA	RPL13A
YDL082W_pre-mRNA	RPL13A
YMR142C_mRNA	RPL13B
YMR142C_pre-mRNA	RPL13B
YKL006W_mRNA	RPL14A
YKL006W_pre-mRNA	RPL14A
YHL001W_mRNA	RPL14B
YHL001W_pre-mRNA	RPL14B
YLR029C_mRNA	RPL15A
YMR121C_mRNA	RPL15B
YIL133C_mRNA	RPL16A
YIL133C_pre-mRNA	RPL16A
YNL069C_mRNA	RPL16B
YNL069C_pre-mRNA	RPL16B
YKL180W_mRNA	RPL17A
YKL180W_pre-mRNA	RPL17A
YJL177W_mRNA	RPL17B
YJL177W_pre-mRNA	RPL17B
YOL120C_mRNA	RPL18A
YOL120C_pre-mRNA	RPL18A
YNL301C_mRNA	RPL18B
YNL301C_pre-mRNA	RPL18B
YBR084C-A_mRNA	RPL19A
YBR084C-A_pre-mRNA	RPL19A
YBL027W_mRNA	RPL19B
YBL027W_pre-mRNA	RPL19B
YPL220W_mRNA	RPL1A
YGL135W_mRNA	RPL1B
YMR242C_mRNA	RPL20A
YMR242C_pre-mRNA	RPL20A
YOR312C_mRNA	RPL20B
YOR312C_pre-mRNA	RPL20B
YBR191W_mRNA	RPL21A
YBR191W_pre-mRNA	RPL21A
YPL079W_mRNA	RPL21B
YPL079W_pre-mRNA	RPL21B
YLR061W_mRNA	RPL22A
YLR061W_pre-mRNA	RPL22A
YFL034C-A_mRNA	RPL22B
YFL034C-A_pre-mRNA	RPL22B
YBL087C_mRNA	RPL23A
YBL087C_pre-mRNA	RPL23A
YER117W_mRNA	RPL23B
YER117W_pre-mRNA	RPL23B
YGL031C_mRNA	RPL24A
YGL031C_pre-mRNA	RPL24A
YGR148C_mRNA	RPL24B
YGR148C_pre-mRNA	RPL24B
YOL127W_mRNA	RPL25
YOL127W_pre-mRNA	RPL25
YLR344W_mRNA	RPL26A
YLR344W_pre-mRNA	RPL26A
YGR034W_mRNA	RPL26B
YGR034W_pre-mRNA	RPL26B
YHR010W_mRNA	RPL27A
YHR010W_pre-mRNA	RPL27A
YDR471W_mRNA	RPL27B
YDR471W_pre-mRNA	RPL27B
YGL103W_mRNA	RPL28
YGL103W_pre-mRNA	RPL28
YFR032C-A_mRNA	RPL29
YFR032C-A_pre-mRNA	RPL29
YFR031C-A_mRNA	RPL2A
YFR031C-A_pre-mRNA	RPL2A
YIL018W_mRNA	RPL2B
YIL018W_pre-mRNA	RPL2B
YOR063W_mRNA	RPL3
YGL030W_mRNA	RPL30
YGL030W_pre-mRNA	RPL30
YDL075W_mRNA	RPL31A
YDL075W_pre-mRNA	RPL31A
YLR406C_mRNA	RPL31B
YLR406C_pre-mRNA	RPL31B
YBL092W_mRNA	RPL32
YBL092W_pre-mRNA	RPL32
YPL143W_mRNA	RPL33A
YPL143W_pre-mRNA	RPL33A
YOR234C_mRNA	RPL33B
YOR234C_pre-mRNA	RPL33B
YER056C-A_mRNA	RPL34A
YER056C-A_pre-mRNA	RPL34A
YIL052C_mRNA	RPL34B
YIL052C_pre-mRNA	RPL34B
YDL191W_mRNA	RPL35A
YDL191W_pre-mRNA	RPL35A
YDL136W_mRNA	RPL35B
YDL136W_pre-mRNA	RPL35B
YMR194W_mRNA	RPL36A
YMR194W_pre-mRNA	RPL36A
YPL249C-A_mRNA	RPL36B
YPL249C-A_pre-mRNA	RPL36B
YLR185W_mRNA	RPL37A
YLR185W_pre-mRNA	RPL37A
YDR500C_mRNA	RPL37B
YDR500C_pre-mRNA	RPL37B
YLR325C_mRNA	RPL38
YJL189W_mRNA	RPL39
YJL189W_pre-mRNA	RPL39
YIL148W_mRNA	RPL40A
YIL148W_pre-mRNA	RPL40A
YKR094C_mRNA	RPL40B
YKR094C_pre-mRNA	RPL40B
YDL184C_mRNA	RPL41A
YDL133C-A_mRNA	RPL41B
YNL162W_mRNA	RPL42A
YNL162W_pre-mRNA	RPL42A
YHR141C_mRNA	RPL42B
YHR141C_pre-mRNA	RPL42B
YPR043W_mRNA	RPL43A
YPR043W_pre-mRNA	RPL43A
YJR094W-A_mRNA	RPL43B
YJR094W-A_pre-mRNA	RPL43B
YBR031W_mRNA	RPL4A
YDR012W_mRNA	RPL4B
YPL131W_mRNA	RPL5
YML073C_mRNA	RPL6A
YML073C_pre-mRNA	RPL6A
YLR448W_mRNA	RPL6B
YLR448W_pre-mRNA	RPL6B
YGL076C_mRNA	RPL7A
YGL076C_pre-mRNA	RPL7A
YPL198W_mRNA	RPL7B
YPL198W_pre-mRNA	RPL7B
YHL033C_mRNA	RPL8A
YLL045C_mRNA	RPL8B
YGL147C_mRNA	RPL9A
YNL067W_mRNA	RPL9B
YML091C_mRNA	RPM2
YHR027C_mRNA	RPN1
YHR200W_mRNA	RPN10
YFR004W_mRNA	RPN11
YFR052W_mRNA	RPN12
YLR421C_mRNA	RPN13
YGL004C_mRNA	RPN14
YIL075C_mRNA	RPN2
YER021W_mRNA	RPN3
YDL020C_mRNA	RPN4
YDL147W_mRNA	RPN5
YDL097C_mRNA	RPN6
YPR108W_mRNA	RPN7
YOR261C_mRNA	RPN8
YDR427W_mRNA	RPN9
YDL140C_mRNA	RPO21
YPR187W_mRNA	RPO26
YPR187W_pre-mRNA	RPO26
YOR116C_mRNA	RPO31
YFL036W_mRNA	RPO41
YLR340W_mRNA	RPP0
YHR062C_mRNA	RPP1
YDL081C_mRNA	RPP1A
YDL130W_mRNA	RPP1B
YDL130W_pre-mRNA	RPP1B
YOL039W_mRNA	RPP2A
YDR382W_mRNA	RPP2B
RPR1	RPR1
YIR015W_mRNA	RPR2
YGR214W_mRNA	RPS0A
YGR214W_pre-mRNA	RPS0A
YLR048W_mRNA	RPS0B
YLR048W_pre-mRNA	RPS0B
YOR293W_mRNA	RPS10A
YOR293W_pre-mRNA	RPS10A
YMR230W_mRNA	RPS10B
YMR230W_pre-mRNA	RPS10B
YDR025W_mRNA	RPS11A
YDR025W_pre-mRNA	RPS11A
YBR048W_mRNA	RPS11B
YBR048W_pre-mRNA	RPS11B
YOR369C_mRNA	RPS12
YDR064W_mRNA	RPS13
YDR064W_pre-mRNA	RPS13
YCR031C_mRNA	RPS14A
YCR031C_pre-mRNA	RPS14A
YJL191W_mRNA	RPS14B
YJL191W_pre-mRNA	RPS14B
YOL040C_mRNA	RPS15
YMR143W_mRNA	RPS16A
YMR143W_pre-mRNA	RPS16A
YDL083C_mRNA	RPS16B
YDL083C_pre-mRNA	RPS16B
YML024W_mRNA	RPS17A
YML024W_pre-mRNA	RPS17A
YDR447C_mRNA	RPS17B
YDR447C_pre-mRNA	RPS17B
YDR450W_mRNA	RPS18A
YDR450W_pre-mRNA	RPS18A
YML026C_mRNA	RPS18B
YML026C_pre-mRNA	RPS18B
YOL121C_mRNA	RPS19A
YOL121C_pre-mRNA	RPS19A
YNL302C_mRNA	RPS19B
YNL302C_pre-mRNA	RPS19B
YLR441C_mRNA	RPS1A
YML063W_mRNA	RPS1B
YGL123W_mRNA	RPS2
YHL015W_mRNA	RPS20
YKR057W_mRNA	RPS21A
YKR057W_pre-mRNA	RPS21A
YJL136C_mRNA	RPS21B
YJL136C_pre-mRNA	RPS21B
YJL190C_mRNA	RPS22A
YLR367W_mRNA	RPS22B
YLR367W_pre-mRNA	RPS22B
YGR118W_mRNA	RPS23A
YGR118W_pre-mRNA	RPS23A
YPR132W_mRNA	RPS23B
YPR132W_pre-mRNA	RPS23B
YER074W_mRNA	RPS24A
YER074W_pre-mRNA	RPS24A
YIL069C_mRNA	RPS24B
YIL069C_pre-mRNA	RPS24B
YGR027C_mRNA	RPS25A
YGR027C_pre-mRNA	RPS25A
YLR333C_mRNA	RPS25B
YLR333C_pre-mRNA	RPS25B
YGL189C_mRNA	RPS26A
YGL189C_pre-mRNA	RPS26A
YER131W_mRNA	RPS26B
YER131W_pre-mRNA	RPS26B
YKL156W_mRNA	RPS27A
YKL156W_pre-mRNA	RPS27A
YHR021C_mRNA	RPS27B
YHR021C_pre-mRNA	RPS27B
YOR167C_mRNA	RPS28A
YLR264W_mRNA	RPS28B
YLR388W_mRNA	RPS29A
YLR388W_pre-mRNA	RPS29A
YDL061C_mRNA	RPS29B
YDL061C_pre-mRNA	RPS29B
YNL178W_mRNA	RPS3
YLR287C-A_mRNA	RPS30A
YLR287C-A_pre-mRNA	RPS30A
YOR182C_mRNA	RPS30B
YOR182C_pre-mRNA	RPS30B
YLR167W_mRNA	RPS31
YJR145C_mRNA	RPS4A
YJR145C_pre-mRNA	RPS4A
YHR203C_mRNA	RPS4B
YHR203C_pre-mRNA	RPS4B
YJR123W_mRNA	RPS5
YPL090C_mRNA	RPS6A
YPL090C_pre-mRNA	RPS6A
YBR181C_mRNA	RPS6B
YBR181C_pre-mRNA	RPS6B
YOR096W_mRNA	RPS7A
YOR096W_pre-mRNA	RPS7A
YNL096C_mRNA	RPS7B
YNL096C_pre-mRNA	RPS7B
YBL072C_mRNA	RPS8A
YBL072C_pre-mRNA	RPS8A
YER102W_mRNA	RPS8B
YER102W_pre-mRNA	RPS8B
YPL081W_mRNA	RPS9A
YPL081W_pre-mRNA	RPS9A
YBR189W_mRNA	RPS9B
YBR189W_pre-mRNA	RPS9B
YKL145W_mRNA	RPT1
YDL007W_mRNA	RPT2
YDR394W_mRNA	RPT3
YOR259C_mRNA	RPT4
YOR117W_mRNA	RPT5
YGL048C_mRNA	RPT6
YDR333C_mRNA	RQC1
YPL009C_mRNA	RQC2
YMR131C_mRNA	RRB1
YIL153W_mRNA	RRD1
YPL152W_mRNA	RRD2
YHR038W_mRNA	RRF1
YDR065W_mRNA	RRG1
YOR305W_mRNA	RRG7
YPR116W_mRNA	RRG8
YNL213C_mRNA	RRG9
YDL216C_mRNA	RRI1
YOL117W_mRNA	RRI2
YHR031C_mRNA	RRM3
YBL025W_mRNA	RRN10
YML043C_mRNA	RRN11
YKL125W_mRNA	RRN3
YLR141W_mRNA	RRN5
YBL014C_mRNA	RRN6
YJL025W_mRNA	RRN7
YMR270C_mRNA	RRN9
YDR087C_mRNA	RRP1
YPL012W_mRNA	RRP12
YKL082C_mRNA	RRP14
YPR143W_mRNA	RRP15
YDR412W_mRNA	RRP17
YHR065C_mRNA	RRP3
YOR287C_mRNA	RRP36
YHR069C_mRNA	RRP4
YOL142W_mRNA	RRP40
YDL111C_mRNA	RRP42
YCR035C_mRNA	RRP43
YDR280W_mRNA	RRP45
YGR095C_mRNA	RRP46
YMR229C_mRNA	RRP5
YOR001W_mRNA	RRP6
YCL031C_mRNA	RRP7
YDR083W_mRNA	RRP8
YPR137W_mRNA	RRP9
YOR294W_mRNA	RRS1
YBL048W_mRNA	RRT1
YCR045C_mRNA	RRT12
YER066W_mRNA	RRT13
YIL127C_mRNA	RRT14
YLR162W-A_mRNA	RRT15
YNL105W_mRNA	RRT16
YBR246W_mRNA	RRT2
YFR032C_mRNA	RRT5
YGL146C_mRNA	RRT6
YLL030C_mRNA	RRT7
YOL048C_mRNA	RRT8
YOL048C_pre-mRNA	RRT8
YPL193W_mRNA	RSA1
YLR221C_mRNA	RSA3
YCR072C_mRNA	RSA4
YOR049C_mRNA	RSB1
YGR056W_mRNA	RSC1
YLR357W_mRNA	RSC2
YDR303C_mRNA	RSC3
YHR056C_mRNA	RSC30
YKR008W_mRNA	RSC4
YLR033W_mRNA	RSC58
YCR052W_mRNA	RSC6
YFR037C_mRNA	RSC8
YML127W_mRNA	RSC9
YML049C_mRNA	RSE1
YMR030W_mRNA	RSF1
YJR127C_mRNA	RSF2
YDR041W_mRNA	RSM10
YER050C_mRNA	RSM18
YNR037C_mRNA	RSM19
YKL155C_mRNA	RSM22
YGL129C_mRNA	RSM23
YDR175C_mRNA	RSM24
YIL093C_mRNA	RSM25
YJR101W_mRNA	RSM26
YGR215W_mRNA	RSM27
YDR494W_mRNA	RSM28
YJR113C_mRNA	RSM7
YMR266W_mRNA	RSN1
YER125W_mRNA	RSP5
YGR152C_mRNA	RSR1
YGR213C_mRNA	RTA1
YOL138C_mRNA	RTC1
YBR147W_mRNA	RTC2
YHR087W_mRNA	RTC3
YNL254C_mRNA	RTC4
YOR118W_mRNA	RTC5
YPL183W-A_mRNA	RTC6
YGL244W_mRNA	RTF1
YOL067C_mRNA	RTG1
YGL252C_mRNA	RTG2
YBL103C_mRNA	RTG3
YDL025C_mRNA	RTK1
YDR233C_mRNA	RTN1
YDL204W_mRNA	RTN2
YMR185W_mRNA	RTP1
YER139C_mRNA	RTR1
YDR066C_mRNA	RTR2
YOR014W_mRNA	RTS1
YOR077W_mRNA	RTS2
YGR161C_mRNA	RTS3
YPL183C_mRNA	RTT10
YJL047C_mRNA	RTT101
YGR275W_mRNA	RTT102
YDR289C_mRNA	RTT103
YER104W_mRNA	RTT105
YNL206C_mRNA	RTT106
YHR154W_mRNA	RTT107
YLL002W_mRNA	RTT109
YDR139C_mRNA	RUB1
YDR139C_pre-mRNA	RUB1
YOR216C_mRNA	RUD3
RUF20	RUF20
RUF21	RUF21
RUF22	RUF22
RUF23	RUF23
RUF5-1	RUF5-1
RUF5-2	RUF5-2
YOR138C_mRNA	RUP1
YDR190C_mRNA	RVB1
YPL235W_mRNA	RVB2
YCR009C_mRNA	RVS161
YDR388W_mRNA	RVS167
YBR095C_mRNA	RXT2
YDL076C_mRNA	RXT3
YKL212W_mRNA	SAC1
YDR159W_mRNA	SAC3
YDR129C_mRNA	SAC6
YDR129C_pre-mRNA	SAC6
YDR389W_mRNA	SAC7
YFR005C_mRNA	SAD1
YGL175C_mRNA	SAE2
YHR079C-A_mRNA	SAE3
YHR079C-A_pre-mRNA	SAE3
YBR280C_mRNA	SAF1
YJR004C_mRNA	SAG1
YER043C_mRNA	SAH1
YER129W_mRNA	SAK1
YNL083W_mRNA	SAL1
YLR180W_mRNA	SAM1
YDR502C_mRNA	SAM2
YPL274W_mRNA	SAM3
YHR083W_mRNA	SAM35
YMR060C_mRNA	SAM37
YPL273W_mRNA	SAM4
YNL026W_mRNA	SAM50
YDR143C_mRNA	SAN1
YER047C_mRNA	SAP1
YFR040W_mRNA	SAP155
YJL098W_mRNA	SAP185
YKR028W_mRNA	SAP190
YMR263W_mRNA	SAP30
YGL229C_mRNA	SAP4
YPL218W_mRNA	SAR1
YPL218W_pre-mRNA	SAR1
YDL153C_mRNA	SAS10
YMR127C_mRNA	SAS2
YBL052C_mRNA	SAS3
YDR181C_mRNA	SAS4
YOR213C_mRNA	SAS5
YCR008W_mRNA	SAT4
YAL027W_mRNA	SAW1
YGR263C_mRNA	SAY1
YKL117W_mRNA	SBA1
YDR351W_mRNA	SBE2
YHR103W_mRNA	SBE22
YER087C-B_mRNA	SBH1
YER019C-A_mRNA	SBH2
YHL034C_mRNA	SBP1
YDR180W_mRNA	SCC2
YER147C_mRNA	SCC4
YOR329C_mRNA	SCD5
YPR129W_mRNA	SCD6
YHR205W_mRNA	SCH9
YMR214W_mRNA	SCJ1
YGL011C_mRNA	SCL1
YDL139C_mRNA	SCM3
YGR049W_mRNA	SCM4
YBR037C_mRNA	SCO1
YBR024W_mRNA	SCO2
YOR367W_mRNA	SCP1
YJL080C_mRNA	SCP160
SCR1	SCR1
YER120W_mRNA	SCS2
YBL091C-A_mRNA	SCS22
YBL091C-A_pre-mRNA	SCS22
YGL126W_mRNA	SCS3
YMR272C_mRNA	SCS7
YBL011W_mRNA	SCT1
YMR305C_mRNA	SCW10
YGL028C_mRNA	SCW11
YGR279C_mRNA	SCW4
YGL083W_mRNA	SCY1
YGR245C_mRNA	SDA1
YDR469W_mRNA	SDC1
YKL148C_mRNA	SDH1
YLL041C_mRNA	SDH2
YKL141W_mRNA	SDH3
YDR178W_mRNA	SDH4
YOL071W_mRNA	SDH5
YDR379C-A_mRNA	SDH6
YDR511W_mRNA	SDH7
YBR269C_mRNA	SDH8
YLR022C_mRNA	SDO1
YIL113W_mRNA	SDP1
YKL193C_mRNA	SDS22
YGL056C_mRNA	SDS23
YBR214W_mRNA	SDS24
YIL084C_mRNA	SDS3
YGL224C_mRNA	SDT1
YBL104C_mRNA	SEA4
YDR164C_mRNA	SEC1
YLR166C_mRNA	SEC10
YIR022W_mRNA	SEC11
YNR026C_mRNA	SEC12
YLR208W_mRNA	SEC13
YMR079W_mRNA	SEC14
YMR079W_pre-mRNA	SEC14
YGL233W_mRNA	SEC15
YPL085W_mRNA	SEC16
YBL050W_mRNA	SEC17
YBL050W_pre-mRNA	SEC17
YBR080C_mRNA	SEC18
YNL272C_mRNA	SEC2
YDR498C_mRNA	SEC20
YNL287W_mRNA	SEC21
YLR268W_mRNA	SEC22
YPR181C_mRNA	SEC23
YIL109C_mRNA	SEC24
YDR238C_mRNA	SEC26
YGL137W_mRNA	SEC27
YGL137W_pre-mRNA	SEC27
YIL076W_mRNA	SEC28
YER008C_mRNA	SEC3
YDL195W_mRNA	SEC31
YLR440C_mRNA	SEC39
YFL005W_mRNA	SEC4
YDR166C_mRNA	SEC5
YFL045C_mRNA	SEC53
YMR013C_mRNA	SEC59
YIL068C_mRNA	SEC6
YLR378C_mRNA	SEC61
YPL094C_mRNA	SEC62
YOR254C_mRNA	SEC63
YML105C_mRNA	SEC65
YBR171W_mRNA	SEC66
YDR170C_mRNA	SEC7
YLR292C_mRNA	SEC72
YPR055W_mRNA	SEC8
YGR009C_mRNA	SEC9
YDR077W_mRNA	SED1
YCR067C_mRNA	SED4
YLR026C_mRNA	SED5
YBL066C_mRNA	SEF1
YMR086W_mRNA	SEG1
YKL105C_mRNA	SEG2
YGL100W_mRNA	SEH1
YDR363W-A_mRNA	SEM1
YLR430W_mRNA	SEN1
YMR059W_mRNA	SEN15
YLR105C_mRNA	SEN2
YAR008W_mRNA	SEN34
YPL083C_mRNA	SEN54
YAL067C_mRNA	SEO1
YOR184W_mRNA	SER1
YGR208W_mRNA	SER2
YER081W_mRNA	SER3
YIL074C_mRNA	SER33
YDR023W_mRNA	SES1
YHR119W_mRNA	SET1
YJL168C_mRNA	SET2
YKR029C_mRNA	SET3
YJL105W_mRNA	SET4
YHR207C_mRNA	SET5
YPL165C_mRNA	SET6
YOR165W_mRNA	SEY1
YDL168W_mRNA	SFA1
YNL049C_mRNA	SFB2
YHR098C_mRNA	SFB3
YJR095W_mRNA	SFC1
YOR315W_mRNA	SFG1
YLR321C_mRNA	SFH1
YJL145W_mRNA	SFH5
YLL003W_mRNA	SFI1
YKL051W_mRNA	SFK1
YOR140W_mRNA	SFL1
YOR021C_mRNA	SFM1
YLR403W_mRNA	SFP1
YKL006C-A_mRNA	SFT1
YKL006C-A_pre-mRNA	SFT1
YBL102W_mRNA	SFT2
YIL099W_mRNA	SGA1
YLR336C_mRNA	SGD1
YPR198W_mRNA	SGE1
YPL047W_mRNA	SGF11
YCL010C_mRNA	SGF29
YGL066W_mRNA	SGF73
YJR134C_mRNA	SGM1
YIR001C_mRNA	SGN1
YOR073W_mRNA	SGO1
YMR190C_mRNA	SGS1
YOR057W_mRNA	SGT1
YOR007C_mRNA	SGT2
YPR161C_mRNA	SGV1
YKR043C_mRNA	SHB17
YER096W_mRNA	SHC1
YBL031W_mRNA	SHE1
YGL228W_mRNA	SHE10
YKL130C_mRNA	SHE2
YBR130C_mRNA	SHE3
YOR035C_mRNA	SHE4
YDR393W_mRNA	SHE9
YBR258C_mRNA	SHG1
YMR118C_mRNA	SHH3
YLR164W_mRNA	SHH4
YBR263W_mRNA	SHM1
YLR058C_mRNA	SHM2
YER118C_mRNA	SHO1
YBL058W_mRNA	SHP1
YIL104C_mRNA	SHQ1
YDL212W_mRNA	SHR3
YOL110W_mRNA	SHR5
YDL225W_mRNA	SHS1
YHL006C_mRNA	SHU1
YDR078C_mRNA	SHU2
YGR112W_mRNA	SHY1
YOR137C_mRNA	SIA1
YLR079W_mRNA	SIC1
YBR103W_mRNA	SIF2
YOL031C_mRNA	SIL1
YIL123W_mRNA	SIM1
YIL123W_pre-mRNA	SIM1
YOL004W_mRNA	SIN3
YNL236W_mRNA	SIN4
YDR422C_mRNA	SIP1
YMR175W_mRNA	SIP18
YGL208W_mRNA	SIP2
YNL257C_mRNA	SIP3
YJL089W_mRNA	SIP4
YMR140W_mRNA	SIP5
YKR101W_mRNA	SIR1
YDL042C_mRNA	SIR2
YLR442C_mRNA	SIR3
YDR227W_mRNA	SIR4
YNL007C_mRNA	SIS1
YKR072C_mRNA	SIS2
YEL065W_mRNA	SIT1
YDL047W_mRNA	SIT4
YNL032W_mRNA	SIW14
YDR409W_mRNA	SIZ1
YKR100C_mRNA	SKG1
YLR187W_mRNA	SKG3
YHR149C_mRNA	SKG6
YLR398C_mRNA	SKI2
YPR189W_mRNA	SKI3
YGR195W_mRNA	SKI6
YOR076C_mRNA	SKI7
YGL213C_mRNA	SKI8
YOL113W_mRNA	SKM1
YGR143W_mRNA	SKN1
YHR206W_mRNA	SKN7
YNL167C_mRNA	SKO1
YDR328C_mRNA	SKP1
YNL311C_mRNA	SKP2
YPL026C_mRNA	SKS1
YBL061C_mRNA	SKT5
YMR216C_mRNA	SKY1
YBL007C_mRNA	SLA1
YNL243W_mRNA	SLA2
YDL052C_mRNA	SLC1
YKL108W_mRNA	SLD2
YGL113W_mRNA	SLD3
YDR489W_mRNA	SLD5
YOR060C_mRNA	SLD7
YDR515W_mRNA	SLF1
YOR008C_mRNA	SLG1
YGR271W_mRNA	SLH1
YGR212W_mRNA	SLI1
YBR156C_mRNA	SLI15
YOR195W_mRNA	SLK19
YIL105C_mRNA	SLM1
YNL047C_mRNA	SLM2
YDL033C_mRNA	SLM3
YBR077C_mRNA	SLM4
YCR024C_mRNA	SLM5
YBR266C_mRNA	SLM6
YIL147C_mRNA	SLN1
YER180C-A_mRNA	SLO1
YOR154W_mRNA	SLP1
YLR139C_mRNA	SLS1
YHR030C_mRNA	SLT2
YDR088C_mRNA	SLU7
YBR228W_mRNA	SLX1
YLR135W_mRNA	SLX4
YDL013W_mRNA	SLX5
YER116C_mRNA	SLX8
YGR081C_mRNA	SLX9
YDR189W_mRNA	SLY1
YOR307C_mRNA	SLY41
YNL196C_mRNA	SLZ1
YPL027W_mRNA	SMA1
YML066C_mRNA	SMA2
YER029C_mRNA	SMB1
YFL008W_mRNA	SMC1
YFR031C_mRNA	SMC2
YJL074C_mRNA	SMC3
YLR086W_mRNA	SMC4
YOL034W_mRNA	SMC5
YLR383W_mRNA	SMC6
YGR074W_mRNA	SMD1
YLR275W_mRNA	SMD2
YLR275W_pre-mRNA	SMD2
YLR147C_mRNA	SMD3
YOR159C_mRNA	SME1
YOL122C_mRNA	SMF1
YHR050W_mRNA	SMF2
YLR034C_mRNA	SMF3
YGR229C_mRNA	SMI1
YPR054W_mRNA	SMK1
YML058W_mRNA	SML1
YNR015W_mRNA	SMM1
YBR182C_mRNA	SMP1
YOR149C_mRNA	SMP3
YDR510W_mRNA	SMT3
YFL017W-A_mRNA	SMX2
YPR182W_mRNA	SMX3
YKL079W_mRNA	SMY1
YBR172C_mRNA	SMY2
YDR525W-A_mRNA	SNA2
YJL151C_mRNA	SNA3
YDL123W_mRNA	SNA4
YAL030W_mRNA	SNC1
YAL030W_pre-mRNA	SNC1
YOR327C_mRNA	SNC2
YDR477W_mRNA	SNF1
YDR073W_mRNA	SNF11
YNR023W_mRNA	SNF12
YOR290C_mRNA	SNF2
YDL194W_mRNA	SNF3
YGL115W_mRNA	SNF4
YBR289W_mRNA	SNF5
YHL025W_mRNA	SNF6
YLR025W_mRNA	SNF7
YPL002C_mRNA	SNF8
YGR197C_mRNA	SNG1
YIL016W_mRNA	SNL1
YDR478W_mRNA	SNM1
YNL086W_mRNA	SNN1
YMR095C_mRNA	SNO1
YNL334C_mRNA	SNO2
YFL060C_mRNA	SNO3
YMR322C_mRNA	SNO4
YIL061C_mRNA	SNP1
YDR011W_mRNA	SNQ2
YCR033W_mRNA	SNT1
YGL131C_mRNA	SNT2
YPR101W_mRNA	SNT309
YKL173W_mRNA	SNU114
YEL026W_mRNA	SNU13
YDL098C_mRNA	SNU23
YDR240C_mRNA	SNU56
YOR308C_mRNA	SNU66
YGR013W_mRNA	SNU71
YOR357C_mRNA	SNX3
YJL036W_mRNA	SNX4
YDR425W_mRNA	SNX41
YMR096W_mRNA	SNZ1
YNL333W_mRNA	SNZ2
YFL059W_mRNA	SNZ3
YJR104C_mRNA	SOD1
YHR008C_mRNA	SOD2
YLL011W_mRNA	SOF1
YOR353C_mRNA	SOG2
YGL127C_mRNA	SOH1
YDR006C_mRNA	SOK1
YMR016C_mRNA	SOK2
YNR034W_mRNA	SOL1
YCR073W-A_mRNA	SOL2
YHR163W_mRNA	SOL3
YGR248W_mRNA	SOL4
YEL059C-A_mRNA	SOM1
YJL192C_mRNA	SOP4
YJR159W_mRNA	SOR1
YDL246C_mRNA	SOR2
YMR066W_mRNA	SOV1
YLL021W_mRNA	SPA2
YCL054W_mRNA	SPB1
YFL002C_mRNA	SPB4
YJR010C-A_mRNA	SPC1
YGL093W_mRNA	SPC105
YDR356W_mRNA	SPC110
YDR201W_mRNA	SPC19
YML055W_mRNA	SPC2
YMR117C_mRNA	SPC24
YER018C_mRNA	SPC25
YPL124W_mRNA	SPC29
YLR066W_mRNA	SPC3
YKR037C_mRNA	SPC34
YKL042W_mRNA	SPC42
YAL047C_mRNA	SPC72
YHR172W_mRNA	SPC97
YNL126W_mRNA	SPC98
